grade,gender,raceeth,preschool,expectBachelors,motherHS,motherBachelors,motherWork,fatherHS,fatherBachelors,fatherWork,selfBornUS,motherBornUS,fatherBornUS,englishAtHome,computerForSchoolwork,read30MinsADay,minutesPerWeekEnglish,studentsInEnglish,schoolHasLibrary,publicSchool,urban,schoolSize,readingScore
10,1,White,0,0,1,0,0,1,0,1,1,1,1,1,1,0,0,24,1,1,0,865,Low
11,1,Hispanic,1,1,1,1,1,0,0,0,1,1,0,1,1,0,225,20,1,1,1,1196,Low
10,1,White,1,0,1,0,1,1,0,0,1,1,1,1,1,0,250,24,1,1,0,899,Low
10,0,More than one race,0,1,1,0,1,1,0,1,1,1,1,1,1,1,250,30,1,1,0,316,High
10,0,White,1,1,1,1,1,1,1,1,1,1,1,1,1,0,450,30,1,1,0,1750,High
10,0,Black,0,1,1,0,1,1,0,1,1,1,1,1,1,1,200,20,1,1,1,2532,High
10,0,Black,1,1,1,0,1,1,0,1,1,1,1,1,1,0,90,24,1,1,0,1079,Low
10,1,Black,1,1,1,1,1,1,1,1,1,1,1,1,1,0,45,15,1,1,1,1196,Low
10,0,Black,1,1,1,0,1,1,1,1,1,0,0,1,1,0,285,22,1,1,1,1619,High
11,0,White,1,1,1,0,1,1,0,1,1,1,1,1,1,1,230,18,1,1,0,1828,Low
10,1,Hispanic,0,1,1,0,1,1,0,1,1,1,1,1,1,1,200,28,1,1,0,1900,High
10,1,Hispanic,1,0,1,0,0,0,0,1,1,1,1,1,0,0,275,14,1,1,0,400,Low
10,0,Black,1,1,1,0,1,1,0,1,1,1,1,1,1,0,850,24,1,1,0,820,Low
11,0,Hispanic,0,1,1,0,0,1,0,1,1,0,0,0,0,1,450,26,1,1,1,1110,Low
10,1,Hispanic,0,1,0,0,1,0,0,0,1,0,1,1,1,0,180,25,1,1,0,1489,Low
10,1,White,1,1,1,1,1,1,0,1,1,1,1,1,1,1,325,20,1,1,0,2183,High
10,0,White,1,1,1,0,0,1,0,1,1,1,1,1,1,1,55,30,1,1,0,2041,Low
10,0,Hispanic,1,0,0,0,1,1,0,1,1,0,1,1,1,0,385,13,1,1,0,400,Low
11,1,Native Hawaiian/Other Pacific Islander,0,0,1,0,0,1,0,1,1,1,1,1,1,1,360,40,0,1,1,626,Low
10,0,White,1,1,1,0,1,1,1,1,1,1,1,1,1,0,240,26,1,0,1,575,High
10,0,White,1,1,1,1,1,1,1,1,1,1,1,1,1,0,300,29,1,1,0,1897,High
10,0,White,0,1,1,1,1,1,0,0,1,1,1,1,1,0,270,24,1,1,0,1471,Low
10,1,American Indian/Alaska Native,1,1,1,0,0,1,0,1,1,1,1,1,0,1,440,15,1,1,0,887,Low
10,1,White,1,1,1,0,1,1,0,1,1,1,1,1,1,0,250,12,1,0,1,915,High
10,1,White,0,1,1,1,1,1,0,1,1,1,1,1,1,0,270,15,1,1,0,389,High
10,1,White,1,1,1,1,0,1,1,1,1,1,1,1,1,0,200,17,1,1,0,846,Low
10,0,Asian,1,1,1,1,0,1,1,1,1,0,0,1,1,1,270,25,1,1,0,1680,High
10,1,More than one race,1,1,1,1,1,1,1,1,1,1,1,1,1,0,250,25,1,1,1,2162,High
11,1,Hispanic,1,1,1,0,1,1,0,1,1,0,0,0,1,1,275,40,1,1,1,1763,Low
10,1,White,1,1,1,0,0,1,1,1,1,1,0,1,1,0,225,25,1,0,0,1064,Low
10,1,Hispanic,1,0,1,1,0,1,0,1,1,0,0,0,1,0,300,20,0,1,1,6694,Low
10,1,White,1,1,1,1,1,1,1,1,1,1,1,1,1,0,225,15,1,0,1,1212,High
10,1,White,1,1,1,1,1,1,0,1,1,1,1,1,1,1,270,20,1,1,1,2999,High
10,0,White,1,1,1,1,1,1,1,1,1,1,1,1,1,1,240,23,1,0,1,575,High
10,1,White,0,0,1,0,1,1,0,1,1,1,1,1,1,0,45,25,1,1,0,1610,High
9,1,White,0,1,1,0,1,1,1,1,1,1,1,1,1,1,300,25,1,1,0,3004,High
11,1,White,0,1,1,1,1,1,0,1,1,1,1,1,1,0,650,30,1,1,0,362,High
10,1,White,1,1,1,1,1,1,1,1,1,0,0,1,1,1,180,34,1,1,1,2886,High
10,0,Hispanic,1,1,1,0,1,1,0,1,1,1,1,1,1,1,420,30,0,1,1,626,High
10,0,White,0,1,1,0,1,1,0,1,1,1,1,1,1,0,250,20,1,1,0,1250,High
10,0,American Indian/Alaska Native,1,1,1,0,0,0,0,1,1,1,1,1,1,0,600,30,1,1,0,930,High
10,1,White,1,1,1,1,0,1,1,1,1,1,0,1,1,0,225,15,1,0,1,915,High
11,0,White,0,1,1,0,1,1,0,1,1,1,1,1,1,0,240,20,1,1,0,1812,High
10,0,Hispanic,0,0,0,0,1,0,0,0,1,1,0,1,1,0,150,23,1,1,1,2144,Low
10,1,White,1,1,1,1,1,1,1,1,1,1,1,1,1,0,225,29,0,0,1,366,High
10,1,Black,1,1,1,0,1,0,0,0,1,1,1,1,0,0,450,20,1,1,0,1173,Low
11,0,White,1,1,1,1,1,1,1,0,1,1,1,1,1,1,450,20,1,1,1,1640,High
11,1,White,1,1,1,1,1,1,1,1,1,1,1,1,1,0,200,24,1,1,0,1680,High
10,0,Hispanic,0,1,0,0,0,0,0,0,0,0,0,0,1,1,360,28,1,1,1,2886,High
10,0,White,1,1,1,0,1,1,1,1,1,1,1,1,1,0,270,17,1,1,0,996,High
10,0,White,0,0,1,0,1,1,0,1,1,1,1,1,1,1,225,40,1,1,0,149,High
10,1,White,1,1,1,0,1,1,1,1,1,1,1,1,1,0,290,20,1,1,0,2710,High
11,0,Black,1,1,1,0,1,1,0,1,1,0,0,1,1,1,275,27,1,1,0,1526,High
9,0,White,0,1,1,0,1,1,0,0,1,1,1,1,0,0,90,30,1,1,0,1387,Low
10,1,White,1,1,1,1,1,1,1,1,1,1,1,1,1,0,250,30,1,1,1,2080,High
10,1,White,1,0,1,1,1,1,1,1,1,1,1,1,1,0,375,65,1,1,1,1378,Low
10,1,White,1,0,1,0,1,1,0,1,1,1,1,1,1,0,255,35,1,1,1,2966,Low
11,0,White,1,1,1,0,0,1,1,1,1,1,1,1,1,1,400,30,1,1,0,930,High
10,1,White,1,1,1,0,1,1,0,1,1,1,1,1,1,1,400,20,1,1,0,1079,High
11,0,White,1,1,1,0,1,1,1,1,1,1,1,1,1,0,275,20,1,1,0,690,High
11,0,Hispanic,0,1,1,0,1,1,1,1,0,0,0,0,1,0,450,20,1,1,0,2569,Low
10,1,Black,1,1,1,0,1,1,1,1,1,1,1,1,1,1,240,20,1,1,0,1411,Low
10,0,Hispanic,1,1,1,0,1,1,0,1,1,0,0,0,1,1,250,12,1,0,1,915,High
10,1,White,1,1,1,1,1,1,1,1,1,1,1,1,1,1,240,25,1,0,1,575,High
10,1,Hispanic,0,1,0,0,1,0,0,1,1,0,0,0,1,0,450,20,1,1,0,865,High
10,0,Hispanic,1,0,0,0,0,0,0,1,1,0,0,0,1,1,360,29,1,1,1,2942,Low
10,0,White,1,1,1,0,1,1,0,1,1,1,1,1,1,0,240,23,1,1,0,509,High
10,0,Hispanic,0,1,1,0,1,1,0,1,1,0,0,1,1,1,360,30,1,1,1,2886,Low
10,0,Hispanic,1,1,1,0,1,1,1,0,1,0,0,1,1,1,261,27,1,1,1,1734,High
11,0,Hispanic,0,1,1,1,1,1,1,1,1,1,1,1,1,1,315,20,1,1,1,1640,High
11,0,Hispanic,1,1,1,0,1,0,0,1,1,1,0,1,1,0,240,33,1,0,1,570,Low
10,0,White,1,1,1,0,1,1,0,1,1,1,1,1,1,0,250,25,1,1,0,1733,High
10,0,White,1,1,1,0,1,1,0,1,1,1,1,1,1,1,275,26,1,1,0,505,High
10,0,Black,0,1,1,0,0,1,0,0,1,1,1,1,0,1,165,13,1,1,0,261,High
10,1,White,1,1,1,0,1,1,1,1,1,1,1,1,1,0,275,25,1,1,0,2340,High
10,1,White,1,1,0,0,1,0,0,1,0,0,0,0,1,1,225,20,0,1,1,991,Low
10,0,Hispanic,0,1,0,0,0,0,0,0,1,0,0,1,1,0,120,35,0,1,1,626,Low
10,0,White,1,0,1,0,1,1,1,1,1,1,1,1,1,0,240,25,1,1,0,1087,Low
11,0,White,1,1,1,0,0,1,1,0,1,1,1,1,1,1,250,18,1,1,0,1680,High
10,0,White,1,0,1,0,1,1,0,1,1,1,1,1,1,1,350,28,1,1,0,899,High
10,0,Black,0,1,1,0,1,1,0,0,1,1,1,1,1,0,450,22,1,1,0,820,High
10,0,Black,1,1,1,0,0,1,0,0,1,1,1,1,1,0,55,20,1,1,0,754,Low
10,0,White,0,1,1,0,1,1,1,1,1,1,1,1,1,1,270,28,1,1,0,1680,High
10,0,White,1,0,1,0,1,1,0,1,1,1,1,1,1,0,270,23,1,1,0,389,Low
10,1,White,1,1,1,1,1,1,1,1,1,1,1,1,1,1,400,30,1,1,0,712,High
10,0,Hispanic,1,1,1,0,0,0,0,1,1,0,0,1,1,1,360,36,1,1,1,2942,High
10,1,Hispanic,1,1,0,0,1,1,0,1,1,0,0,0,1,1,275,20,1,1,0,926,Low
9,0,White,0,1,1,0,1,1,0,1,0,0,0,0,1,0,180,20,1,1,0,846,Low
11,0,Hispanic,0,1,1,1,1,1,0,0,1,1,1,1,1,0,225,25,1,1,0,1610,Low
9,0,Black,0,1,1,0,0,1,0,1,1,1,1,1,0,1,252,26,1,1,1,914,Low
10,0,Hispanic,1,0,1,0,0,0,0,1,1,0,0,0,1,1,255,35,1,1,1,1734,High
10,0,Hispanic,0,0,0,0,0,0,0,1,1,0,0,0,0,0,270,20,1,1,0,1489,High
11,1,Hispanic,0,1,1,0,1,0,0,1,0,0,0,1,1,0,280,40,1,1,1,3592,Low
10,1,White,1,1,1,1,1,1,1,1,1,1,1,1,1,0,180,20,1,1,0,996,High
10,0,White,1,1,1,1,0,1,1,0,1,1,1,1,1,0,275,30,1,1,1,2162,High
11,0,White,0,0,1,0,0,1,0,1,1,1,1,1,1,0,225,24,1,1,0,1610,High
10,1,White,1,0,1,0,0,1,0,1,1,1,1,1,0,0,225,25,1,1,0,1327,Low
10,0,White,1,1,1,0,0,1,0,1,1,1,1,1,1,0,300,25,1,1,1,1988,High
10,1,Black,1,1,1,0,1,1,0,1,1,1,1,1,1,0,450,26,1,1,1,2162,High
10,0,White,1,1,1,0,0,1,1,0,1,0,0,1,1,0,200,18,1,1,1,2203,High
10,0,Asian,1,1,1,0,1,1,0,0,0,0,0,0,1,0,300,32,1,1,0,2340,High
10,1,Hispanic,0,1,1,0,1,1,0,1,1,1,0,1,1,0,275,33,1,1,0,1347,Low
10,1,White,1,1,1,1,1,1,1,1,1,1,1,1,1,0,300,32,1,1,0,2340,Low
10,0,Hispanic,0,0,0,0,1,0,0,1,1,0,0,0,1,0,90,23,1,1,0,1411,Low
10,0,White,0,1,1,0,0,1,0,1,1,1,1,1,1,0,360,25,1,1,0,2361,High
9,1,White,0,1,1,1,1,1,1,1,1,1,1,1,1,0,270,20,1,1,0,196,Low
10,1,Hispanic,1,1,1,0,1,1,0,1,1,1,1,1,1,0,300,20,1,1,0,1900,Low
10,1,White,1,0,1,0,1,1,0,1,1,1,1,1,0,0,225,30,1,1,0,276,Low
11,0,More than one race,1,1,1,1,1,1,1,1,1,0,1,1,1,1,250,30,1,1,0,1692,High
10,1,White,1,1,1,0,1,1,0,1,1,1,1,1,1,0,270,20,1,1,0,1680,High
11,0,Hispanic,1,0,0,0,1,0,0,1,0,0,0,0,1,0,900,20,1,1,1,1196,Low
11,0,White,1,1,1,1,1,1,0,1,1,1,1,1,1,0,235,30,1,1,0,1250,High
10,0,White,1,1,1,0,0,1,0,0,1,1,1,1,1,0,330,30,1,1,0,2340,Low
10,1,Hispanic,1,0,1,0,0,1,0,1,1,1,1,0,1,0,225,20,1,1,1,1196,Low
10,1,White,1,1,1,0,0,1,0,1,1,1,1,1,1,0,225,28,1,1,0,1897,High
10,1,White,1,1,1,0,1,1,0,1,1,1,1,1,1,0,420,18,1,1,0,1250,High
11,0,White,1,1,1,0,1,1,0,1,1,1,1,1,1,1,275,30,1,1,1,1988,High
10,1,Hispanic,1,1,1,0,1,1,0,0,1,0,1,1,1,0,200,20,1,0,1,398,Low
10,0,White,1,1,1,0,1,1,0,1,1,1,1,1,1,0,225,30,1,1,0,316,Low
11,0,White,0,1,1,0,1,1,0,0,1,1,1,1,1,0,250,22,1,1,0,316,High
10,0,White,1,1,1,0,1,1,0,1,1,1,1,1,1,0,275,22,1,1,0,1233,High
11,1,White,0,1,1,1,1,1,1,1,1,1,1,1,1,0,225,20,1,1,0,636,High
10,1,Hispanic,0,1,0,0,0,1,1,1,0,0,0,0,1,0,250,25,1,1,1,1763,Low
10,1,More than one race,0,1,1,1,1,1,0,1,1,1,1,1,1,0,636,18,1,1,0,1526,High
10,1,Hispanic,1,1,1,1,0,1,1,1,1,0,0,0,1,0,45,27,1,1,0,2878,High
10,1,White,1,1,1,1,0,1,1,1,1,1,1,1,1,0,275,27,1,1,0,1526,High
10,1,White,1,0,1,1,1,1,1,1,1,1,1,1,0,0,225,12,1,0,1,1212,Low
11,1,More than one race,1,0,1,0,0,1,0,0,1,1,1,1,0,0,250,29,1,1,0,1692,Low
11,1,Asian,0,1,1,0,1,1,0,1,0,0,0,0,1,0,360,30,0,1,1,2162,Low
10,0,Hispanic,1,0,1,0,0,1,0,1,1,1,1,1,0,0,225,30,1,1,0,889,Low
10,0,White,0,1,1,1,1,1,1,1,0,0,0,0,1,0,236,20,1,1,0,2710,High
10,0,More than one race,0,0,1,0,1,1,0,1,1,1,1,1,1,1,30,20,1,1,1,1720,Low
10,1,Black,0,1,1,0,1,1,0,1,1,1,1,1,1,0,85,20,1,1,0,820,Low
10,0,White,1,1,1,1,1,0,0,0,1,1,1,1,1,0,280,26,1,1,0,1064,High
10,1,White,1,1,1,1,1,1,1,1,1,1,1,1,1,0,400,23,1,1,0,987,High
10,0,White,1,1,1,0,0,1,0,1,1,1,1,1,1,0,500,25,1,1,0,850,High
11,0,White,1,1,1,1,1,1,1,1,1,1,1,1,1,0,60,30,1,1,0,926,High
10,1,Hispanic,1,1,1,0,1,1,0,1,1,1,1,1,1,0,200,20,1,0,1,398,Low
10,0,White,1,1,1,0,1,1,1,1,1,1,1,1,1,1,270,24,1,1,0,1680,High
11,1,White,0,1,1,0,1,1,1,1,1,1,1,1,1,0,275,30,1,1,1,1046,High
11,1,White,1,1,0,0,1,0,0,1,1,1,1,1,1,0,270,25,1,1,0,1680,High
9,1,Black,1,0,1,0,0,1,0,1,1,1,1,1,1,0,30,10,1,1,0,100,Low
10,0,Hispanic,0,1,1,0,1,1,0,1,1,1,1,1,1,0,225,25,1,1,0,1250,High
9,0,More than one race,0,1,1,0,1,1,0,0,1,1,1,1,1,1,160,25,1,1,0,887,High
9,0,Black,1,1,1,1,1,1,1,1,1,0,0,1,1,1,300,23,1,1,0,2041,High
10,1,Hispanic,1,1,1,1,0,1,1,0,1,1,1,1,1,1,225,24,1,1,0,1897,Low
10,1,White,1,1,1,1,1,1,1,1,1,1,1,1,1,0,250,20,1,1,0,400,Low
10,1,Hispanic,1,1,1,0,1,1,0,0,0,0,0,0,1,0,240,10,1,1,1,1110,Low
10,1,White,1,1,1,1,1,1,0,1,1,1,1,1,1,0,450,25,1,1,0,987,High
10,0,White,1,1,1,1,1,1,1,1,1,1,1,1,1,1,275,35,1,1,0,1692,High
10,0,More than one race,1,0,1,1,1,1,0,1,1,1,1,1,1,0,250,30,1,0,1,308,Low
10,0,White,1,1,1,1,1,1,0,1,1,1,1,1,1,0,300,18,1,1,0,690,High
10,1,Hispanic,1,1,1,1,1,1,0,1,0,0,0,0,1,1,200,29,1,0,1,398,Low
11,0,White,0,1,1,0,1,1,1,1,1,1,1,1,1,0,225,20,1,1,0,358,High
9,0,Hispanic,0,0,0,0,0,0,0,1,1,1,1,1,1,0,45,20,1,1,0,1250,Low
10,1,Hispanic,1,0,0,0,0,0,0,1,1,0,0,0,0,0,225,27,1,1,1,1574,High
10,1,Black,1,1,1,0,1,1,0,0,1,0,1,1,1,0,70,30,1,1,1,1392,Low
10,1,White,1,1,1,1,1,1,1,1,1,1,0,1,1,0,250,30,1,1,0,2878,High
10,0,White,0,1,1,1,1,0,0,1,1,1,1,1,1,0,235,21,1,1,0,1828,Low
11,0,Asian,1,1,1,0,1,1,0,1,1,0,0,0,1,0,200,20,1,1,1,989,High
10,0,White,1,1,1,0,0,1,0,1,1,1,1,1,1,0,225,30,1,1,0,1380,Low
10,0,White,1,1,1,0,1,1,1,1,1,1,1,1,1,0,300,30,1,1,0,898,Low
10,0,White,1,1,1,0,0,1,0,1,1,1,1,1,1,0,275,23,1,1,0,929,Low
10,0,Native Hawaiian/Other Pacific Islander,1,1,1,0,1,1,0,0,1,1,1,1,1,1,200,15,1,1,0,846,High
10,1,White,1,0,1,0,1,1,0,1,1,1,1,1,1,0,250,18,1,1,1,1723,Low
10,1,Hispanic,1,0,1,0,0,1,0,1,1,1,1,1,1,0,250,36,1,1,0,505,Low
10,1,White,1,1,1,0,1,1,0,1,1,1,1,1,1,0,261,30,1,1,0,979,High
10,1,White,1,1,1,0,1,1,0,0,1,1,1,1,1,0,180,20,1,1,0,389,Low
9,1,White,0,1,1,1,1,1,1,1,1,1,1,1,1,0,90,32,1,1,0,432,High
10,1,White,1,1,1,1,1,1,0,1,1,1,1,1,1,0,225,25,1,1,0,1610,High
10,1,White,1,1,1,1,1,1,1,1,1,1,1,1,1,1,240,20,1,1,0,509,High
10,1,White,0,0,0,0,0,1,0,1,1,1,1,1,1,0,225,20,1,1,0,1375,Low
11,0,Hispanic,1,0,1,0,0,1,0,0,1,1,0,1,1,0,175,18,1,1,1,1110,Low
11,1,White,0,0,1,0,1,0,0,1,1,0,0,0,0,1,700,20,1,1,1,2646,Low
10,1,White,0,1,1,1,1,1,1,1,1,1,1,1,1,0,225,18,1,0,1,356,High
10,0,White,1,1,1,0,1,1,1,1,1,0,0,0,1,0,225,30,1,1,0,2878,High
9,1,Asian,1,1,0,0,1,0,0,1,0,0,0,0,0,0,200,30,1,1,1,989,Low
10,0,White,1,1,1,1,1,1,0,1,1,1,1,1,1,1,225,24,1,1,0,276,Low
10,0,White,1,1,1,0,1,1,1,1,1,1,1,1,1,1,200,15,1,0,1,356,High
11,0,Asian,1,1,1,1,1,1,1,1,1,0,0,1,1,1,275,28,1,1,0,2000,High
10,1,White,0,0,1,1,1,1,0,1,1,1,1,1,0,0,240,30,1,1,0,1087,Low
10,1,Asian,1,1,0,0,0,1,0,1,1,0,0,1,1,0,250,30,1,1,0,1347,Low
10,1,Hispanic,0,1,1,0,1,1,0,1,1,0,0,0,1,1,270,39,1,1,1,1734,High
10,1,Hispanic,0,1,0,0,0,0,0,1,0,0,0,0,0,0,150,30,1,1,0,1079,Low
10,0,Black,1,0,1,0,1,1,0,1,1,1,1,1,1,0,600,20,1,1,0,1173,Low
9,1,White,1,1,1,1,1,1,0,1,1,1,1,1,1,0,225,20,1,1,0,1380,Low
10,1,White,1,1,0,0,0,1,0,1,1,1,1,1,1,0,250,20,0,0,1,308,High
10,0,White,0,0,1,0,1,1,0,1,1,1,1,1,1,0,270,30,1,1,1,2255,High
9,1,White,0,1,1,1,1,1,1,1,1,1,1,1,1,0,400,32,1,1,0,930,High
10,0,Black,1,1,1,1,1,1,0,1,1,1,1,1,1,1,40,15,1,1,0,1411,High
10,1,Hispanic,1,1,1,0,1,0,0,0,1,1,1,1,0,0,275,15,1,1,1,539,High
10,0,White,0,1,1,0,1,1,0,1,1,0,1,1,1,1,300,30,1,1,1,2255,High
10,0,White,1,1,1,0,0,1,0,1,1,1,1,1,1,0,275,25,1,1,1,2144,Low
11,0,Hispanic,0,1,0,0,0,0,0,1,0,0,0,0,1,0,270,20,1,1,0,1489,High
10,0,White,0,1,1,0,0,1,0,1,1,1,1,1,1,1,450,30,1,1,0,432,High
10,0,White,1,1,1,1,1,1,1,1,1,1,1,1,1,0,360,25,1,1,0,929,High
10,0,Hispanic,0,1,0,0,1,0,0,1,0,0,0,0,0,0,270,23,1,1,0,3004,High
11,1,More than one race,1,1,1,1,1,1,1,1,1,0,0,1,1,0,200,25,1,0,1,398,Low
10,0,White,0,0,1,1,1,1,1,1,1,1,1,1,1,0,270,21,1,1,0,421,High
10,1,Hispanic,0,1,1,0,1,1,0,0,1,1,1,1,1,0,275,30,1,1,1,2144,High
11,0,Hispanic,0,1,0,0,0,0,0,1,1,0,0,0,1,0,50,40,1,1,1,3592,Low
11,0,Black,0,1,1,1,1,1,1,1,0,0,0,1,1,0,450,30,1,1,0,1750,High
10,0,White,1,1,1,0,1,1,0,1,1,1,1,1,1,0,270,20,1,1,0,389,High
10,0,White,1,1,1,1,1,1,0,1,1,1,1,1,1,1,224,21,1,1,0,690,High
11,0,Asian,1,1,1,1,1,1,1,0,0,0,0,0,1,0,250,25,1,1,1,3000,High
10,0,Black,1,1,1,0,1,1,0,1,1,1,1,1,0,0,450,22,1,1,0,762,Low
10,0,Black,1,1,1,1,1,1,1,1,1,1,1,1,1,0,300,22,1,1,0,762,Low
10,1,White,1,1,1,1,1,1,1,1,1,0,1,1,1,0,225,25,1,1,0,3009,High
11,1,White,1,0,1,0,1,1,0,1,1,1,1,1,1,0,240,30,1,1,0,1087,Low
11,1,White,1,1,1,0,0,1,1,1,1,1,1,1,1,0,270,20,1,1,0,1680,High
10,0,Hispanic,0,1,1,0,1,1,0,1,1,1,0,0,1,0,250,22,1,1,1,1723,Low
9,1,Black,1,0,1,0,1,1,0,1,1,1,1,1,0,0,450,28,1,1,0,1387,Low
10,0,Hispanic,1,1,1,1,1,1,1,1,1,1,1,1,1,0,180,20,1,1,1,1998,Low
10,0,Hispanic,0,1,1,0,1,0,0,1,1,0,0,0,0,0,275,35,1,1,1,3592,Low
10,1,White,1,1,1,1,1,1,1,1,1,1,1,1,1,0,300,26,1,1,0,762,Low
10,1,White,0,0,1,0,1,1,0,0,1,1,1,1,1,0,225,25,1,1,0,1250,Low
10,0,More than one race,1,1,1,0,1,1,0,1,1,1,1,1,1,0,285,30,1,1,1,1619,Low
10,0,Asian,1,1,1,0,1,1,0,1,0,0,0,0,1,1,250,30,1,1,1,2080,High
10,1,White,1,1,1,1,1,1,1,1,1,1,1,1,1,0,450,20,1,1,0,712,High
10,0,White,1,1,1,1,0,1,1,1,1,1,1,1,1,1,250,16,1,1,0,2098,High
10,0,White,1,1,1,0,1,1,0,1,1,1,1,1,1,0,50,27,1,1,0,850,High
9,1,Black,1,0,1,0,1,1,0,1,1,1,1,1,1,0,225,20,1,1,0,358,Low
10,1,White,1,0,1,1,0,1,0,1,1,1,1,1,1,0,225,25,1,1,0,926,Low
10,1,White,1,1,1,0,1,1,1,1,1,0,1,1,1,0,270,30,1,1,1,1378,High
11,0,White,0,1,0,0,0,1,0,0,1,1,1,1,1,0,225,20,1,1,1,3000,High
10,0,White,1,1,1,1,1,1,1,1,1,1,1,1,1,0,200,25,1,1,0,632,High
10,0,White,0,1,1,0,0,1,1,1,1,1,1,1,1,1,290,16,1,1,0,926,High
10,1,Hispanic,0,1,0,0,0,1,0,1,0,0,0,0,1,0,120,30,1,1,0,1692,Low
11,0,Hispanic,0,0,0,0,1,0,0,1,1,1,1,1,1,0,250,25,1,1,1,1723,Low
10,1,Hispanic,1,1,1,1,0,1,1,1,1,1,1,1,1,0,240,20,1,0,1,356,High
10,0,White,0,1,1,0,1,1,0,1,1,1,1,1,1,0,350,30,1,1,0,712,High
10,1,Black,1,1,1,0,1,0,0,1,1,1,1,1,1,0,255,30,1,1,1,1202,Low
9,0,Hispanic,0,1,0,0,0,0,0,1,0,0,0,0,1,0,275,25,1,1,1,1062,High
10,0,Black,0,1,1,0,1,1,0,0,1,1,1,1,1,0,264,25,1,1,1,1202,High
10,1,Hispanic,1,1,0,0,1,0,1,1,1,0,0,0,1,0,400,24,1,1,1,1720,Low
10,1,White,1,1,1,1,1,1,1,1,1,1,1,1,1,0,300,25,1,1,0,898,Low
10,0,White,0,1,1,0,0,1,0,0,1,1,1,1,1,0,250,20,1,1,0,854,Low
10,1,Hispanic,0,1,1,1,1,1,1,1,1,0,1,1,1,0,300,25,1,1,0,1733,High
10,0,Hispanic,1,0,1,0,0,1,0,0,1,1,1,1,1,0,225,21,1,1,0,1828,Low
10,1,White,1,1,1,0,1,1,0,0,1,1,1,1,1,0,160,23,1,0,1,1212,High
10,0,White,1,1,1,1,1,1,1,1,1,1,1,1,1,0,225,27,1,1,0,1327,Low
10,0,White,1,1,1,0,1,1,0,1,1,1,1,1,1,0,240,30,1,1,0,1812,Low
11,1,White,0,1,1,1,1,1,1,1,1,1,1,1,1,1,255,18,1,1,0,996,High
10,1,Asian,1,1,1,1,0,1,1,1,1,0,0,1,1,1,275,30,1,1,0,2340,High
10,1,Hispanic,1,1,1,0,1,1,0,1,1,0,0,0,1,0,275,22,0,1,1,502,Low
10,0,White,0,0,1,0,1,1,0,1,1,1,1,1,1,0,300,40,1,1,1,3138,Low
10,0,White,1,1,1,1,1,1,1,1,1,1,1,1,0,1,330,31,1,1,0,2041,High
10,1,White,0,1,1,1,1,1,0,1,1,1,1,1,1,0,60,27,1,1,0,1913,High
10,1,Hispanic,1,1,1,1,0,1,1,1,1,0,0,0,1,1,450,25,1,1,0,2041,High
10,0,White,1,1,1,0,0,1,1,1,1,1,1,1,1,1,140,20,1,1,1,1900,High
10,1,White,0,1,1,0,1,1,0,1,1,1,1,1,1,0,450,12,1,1,0,2569,High
10,1,White,0,1,1,1,0,1,1,1,1,1,1,1,1,0,250,20,1,1,0,1526,High
11,1,White,0,1,1,1,1,1,1,0,1,1,1,1,1,0,350,30,1,1,0,1295,Low
10,1,Black,0,1,0,0,1,1,1,1,1,0,0,1,1,0,450,27,1,1,1,1411,Low
11,0,White,1,1,1,0,1,1,0,1,1,1,1,1,1,1,450,25,1,1,0,1489,High
10,1,White,1,0,1,0,1,1,0,1,1,1,1,1,1,0,300,18,1,1,0,690,High
10,1,White,1,0,1,0,1,1,0,1,1,1,1,1,1,0,135,23,1,1,0,996,Low
10,0,White,1,1,1,1,1,1,1,1,1,1,1,1,1,1,630,14,1,1,0,1173,Low
11,1,White,1,0,1,0,1,0,0,1,1,1,1,1,1,0,270,30,1,1,1,2966,Low
11,1,More than one race,1,1,1,0,1,1,0,1,1,1,1,1,1,0,205,20,1,1,0,632,High
10,1,White,1,1,1,0,1,1,0,1,1,1,1,1,1,0,275,20,0,1,1,502,High
10,1,White,1,1,1,1,1,1,1,1,1,1,1,1,1,0,450,27,1,1,0,1317,Low
11,1,White,1,1,1,0,0,1,1,1,1,1,1,1,1,0,300,30,1,1,0,1913,High
10,0,White,1,1,1,0,1,1,1,1,1,1,1,1,1,0,450,25,1,1,0,1173,High
10,0,White,1,1,1,1,1,1,1,1,1,1,1,1,1,0,270,30,1,1,0,1680,High
10,0,White,1,1,1,1,1,1,1,1,1,1,0,1,1,0,225,15,1,0,0,331,Low
10,1,White,0,1,1,0,1,1,0,1,1,1,1,1,1,0,650,20,1,1,0,432,High
10,1,Hispanic,0,1,0,0,0,0,0,1,1,1,1,1,0,1,225,14,1,1,1,539,Low
10,0,White,0,1,1,1,1,1,1,1,1,1,1,1,1,0,300,33,1,1,0,316,High
10,1,Native Hawaiian/Other Pacific Islander,0,0,0,0,0,1,0,1,1,1,1,1,1,0,450,24,1,1,0,1387,High
10,0,White,1,1,1,1,1,1,0,1,1,1,1,1,1,1,225,30,1,1,0,1087,High
10,0,White,1,1,1,1,1,1,1,1,1,1,1,1,1,1,225,25,1,1,0,2748,High
10,0,Hispanic,1,0,0,0,1,0,0,1,1,0,0,0,1,0,318,40,1,1,1,3201,Low
